,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.002,Ball,66.38741591142251,-34.86658769687576,165,[],event_whenflagclicked,[],{},{}
1,0.004,Ball,20.0,150.0,165,[],motion_gotoxy{math_number(NUM:20)math_number(NUM:150)},[],{},{}
2,0.006,Ball,23.88228568,135.51111261,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
3,0.037,Ball,27.76457136,121.02222522,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
4,0.071,Ball,31.64685704,106.53333783,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
5,0.104,Ball,35.52914272,92.04445044,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
6,0.137,Ball,39.4114284,77.55556305,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
7,0.171,Ball,43.29371408,63.06667566,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
8,0.204,Ball,47.17599976,48.57778827,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
9,0.237,Ball,51.05828544,34.08890088,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
10,0.271,Ball,54.94057112,19.60001349,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
11,0.304,Ball,58.8228568,5.1111261,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
12,0.337,Ball,62.70514248,-9.37776129,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
13,0.371,Ball,66.58742816,-23.86664868,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
14,0.404,Ball,70.46971384,-38.35553607,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
15,0.438,Ball,74.35199952,-52.84442346,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
16,0.471,Ball,78.2342852,-67.33331085,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
17,0.505,Ball,82.11657088,-81.82219824,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
18,0.538,Ball,85.99885656,-96.31108563,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
19,0.57,Ball,89.88114224,-110.79997302,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
20,0.603,Ball,93.76342792,-125.28886041,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
21,0.637,Ball,97.6457136,-139.7777478,165,['Paddle'],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
22,0.67,Ball,101.52799928,-154.26663519,165,['Paddle'],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
23,0.672,Ball,101.52799928,-153.26663519,14.999999999999986,['Paddle'],motion_ifonedgebounce,['Right'],{},{}
24,0.704,Ball,105.41028496,-138.7777478,14.999999999999986,['Paddle'],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
25,0.736,Ball,109.29257064,-124.28886041,14.999999999999986,['Paddle'],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
26,0.769,Ball,113.17485632,-109.79997302,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
27,0.803,Ball,117.057142,-95.31108563,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
28,0.836,Ball,120.93942768,-80.82219824,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
29,0.869,Ball,124.82171336,-66.33331085,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
30,0.902,Ball,128.70399904,-51.84442346,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
31,0.936,Ball,132.58628472,-37.35553607,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
32,0.969,Ball,136.4685704,-22.86664868,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
33,1.003,Ball,140.35085608,-8.37776129,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
34,1.036,Ball,144.23314176,6.1111261,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
35,1.07,Ball,148.11542744,20.60001349,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
36,1.103,Ball,151.99771312,35.08890088,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
37,1.136,Ball,155.8799988,49.57778827,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
38,1.17,Ball,159.76228448,64.06667566,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
39,1.203,Ball,163.64457016,78.55556305,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
40,1.236,Ball,167.52685584,93.04445044,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
41,1.269,Ball,171.40914152,107.53333783,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
42,1.308,Ball,175.2914272,122.02222522,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
43,1.34,Ball,179.17371288,136.51111261,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
44,1.373,Ball,183.05599856,151.0,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
45,1.407,Ball,186.93828424,165.48888739,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
46,1.408,Ball,186.93828424,153.48888739,165,[],motion_ifonedgebounce,['Left'],{},{}
47,1.44,Ball,190.82056992,139.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
48,1.473,Ball,194.7028556,124.51111261,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
